mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	I/mA	cycle number	I Range	P/W	
2	0	0	1	0	1.458499963155191E+001	-1.2376320E+000	-1.2380286E+000	-1.6055893E-003	1.000000000000000E+000	13	1.9877655E-006
2	0	0	0	0	1.458599963152665E+001	-1.2378321E+000	-1.2381049E+000	-1.5546934E-003	1.000000000000000E+000	13	1.9248737E-006
2	0	0	1	0	1.458699963150139E+001	-1.2379321E+000	-1.2383339E+000	-1.3472927E-003	1.000000000000000E+000	13	1.6683982E-006
2	0	0	0	0	1.458799963147612E+001	-1.2380321E+000	-1.2385056E+000	-1.3975524E-003	1.000000000000000E+000	13	1.7308765E-006
2	0	0	1	0	1.458899963145086E+001	-1.2379321E+000	-1.2383530E+000	-8.1288599E-004	1.000000000000000E+000	13	1.0066398E-006
2	0	0	0	0	1.458999963142560E+001	-1.2378321E+000	-1.2381622E+000	-9.1595022E-004	1.000000000000000E+000	13	1.1340949E-006
2	0	0	1	0	1.459099963140034E+001	-1.2376320E+000	-1.2382958E+000	-7.5944542E-004	1.000000000000000E+000	13	9.4041809E-007
2	0	0	0	0	1.459199963137507E+001	-1.2374319E+000	-1.2377615E+000	-7.2000106E-004	1.000000000000000E+000	13	8.9118959E-007
2	0	0	1	0	1.459299963134981E+001	-1.2371318E+000	-1.2373799E+000	-5.4568268E-004	1.000000000000000E+000	13	6.7521677E-007
2	0	0	0	0	1.459399963132455E+001	-1.2367316E+000	-1.2371320E+000	-4.2289641E-004	1.000000000000000E+000	13	5.2317864E-007
2	0	0	1	0	1.459499963129929E+001	-1.2363315E+000	-1.2368267E+000	-5.6922203E-004	1.000000000000000E+000	13	7.0402899E-007
2	0	0	0	0	1.459599963127403E+001	-1.2358314E+000	-1.2363497E+000	-2.0149940E-004	1.000000000000000E+000	13	2.4912373E-007
2	0	0	1	0	1.459699963124876E+001	-1.2353312E+000	-1.2358726E+000	-9.9707635E-005	1.000000000000000E+000	13	1.2322593E-007
2	1	0	0	0	1.459799963122350E+001	-1.2347310E+000	-1.2350904E+000	1.7767487E-004	1.000000000000000E+000	13	-2.1944452E-007
2	1	0	1	0	1.459899963119824E+001	-1.2342308E+000	-1.2347088E+000	6.1250554E-005	1.000000000000000E+000	13	-7.5626595E-008
2	1	0	0	0	1.459999963117298E+001	-1.2336305E+000	-1.2341746E+000	2.2442449E-005	1.000000000000000E+000	13	-2.7697901E-008
2	1	0	1	0	1.460099963114772E+001	-1.2330303E+000	-1.2333924E+000	8.9879482E-005	1.000000000000000E+000	13	-1.1085667E-007
2	1	0	0	0	1.460199963112245E+001	-1.2324301E+000	-1.2326864E+000	5.5112335E-004	1.000000000000000E+000	13	-6.7936224E-007
2	1	0	1	0	1.460299963109719E+001	-1.2319299E+000	-1.2323430E+000	1.5477173E-004	1.000000000000000E+000	13	-1.9073184E-007
2	1	0	0	0	1.460399963107193E+001	-1.2314297E+000	-1.2317897E+000	2.1266581E-004	1.000000000000000E+000	13	-2.6195954E-007
2	1	0	1	0	1.460499963104667E+001	-1.2309295E+000	-1.2312363E+000	1.9994182E-004	1.000000000000000E+000	13	-2.4617563E-007
2	0	0	0	0	1.460599963102140E+001	-1.2305294E+000	-1.2307403E+000	-3.6724006E-005	1.000000000000000E+000	13	4.5197716E-008
2	1	0	1	0	1.460699963099614E+001	-1.2301292E+000	-1.2304922E+000	1.7550290E-007	1.000000000000000E+000	13	-2.1595496E-010
2	0	0	0	0	1.460799963097088E+001	-1.2298292E+000	-1.2302634E+000	-2.0819047E-005	1.000000000000000E+000	13	2.5612911E-008
2	0	0	1	0	1.460899963094562E+001	-1.2295290E+000	-1.2297673E+000	-1.6014649E-004	1.000000000000000E+000	13	1.9694292E-007
2	0	0	0	0	1.460999963092036E+001	-1.2293290E+000	-1.2296146E+000	-2.5048666E-004	1.000000000000000E+000	13	3.0800206E-007
2	0	0	1	0	1.461099963089509E+001	-1.2292290E+000	-1.2295002E+000	-3.2492186E-004	1.000000000000000E+000	13	3.9949148E-007
2	0	0	0	0	1.461199963086983E+001	-1.2292290E+000	-1.2294430E+000	-5.4377411E-004	1.000000000000000E+000	13	6.6853926E-007
2	0	0	1	0	1.461299963084457E+001	-1.2292290E+000	-1.2295002E+000	-4.4452716E-004	1.000000000000000E+000	13	5.4654623E-007
2	0	0	0	0	1.461399963081931E+001	-1.2294290E+000	-1.2296528E+000	-7.4799388E-004	1.000000000000000E+000	13	9.1977273E-007
2	0	0	1	0	1.461499963079405E+001	-1.2296290E+000	-1.2299581E+000	-1.0311020E-003	1.000000000000000E+000	13	1.2682123E-006
2	0	0	0	0	1.461599963076878E+001	-1.2299292E+000	-1.2304541E+000	-1.3733768E-003	1.000000000000000E+000	13	1.6898771E-006
2	0	0	1	0	1.461699963074352E+001	-1.2302293E+000	-1.2307022E+000	-9.6684607E-004	1.000000000000000E+000	13	1.1898995E-006
2	0	0	0	0	1.461799963071826E+001	-1.2306294E+000	-1.2307594E+000	-1.2900349E-003	1.000000000000000E+000	13	1.5877225E-006
2	0	0	1	0	1.461899963069300E+001	-1.2311296E+000	-1.2313128E+000	-1.3956438E-003	1.000000000000000E+000	13	1.7184740E-006
2	0	0	0	0	1.461999963066773E+001	-1.2316298E+000	-1.2316370E+000	-1.5718708E-003	1.000000000000000E+000	13	1.9359743E-006
2	0	0	1	0	1.462099963064247E+001	-1.2322301E+000	-1.2325720E+000	-1.5286092E-003	1.000000000000000E+000	13	1.8841208E-006
2	0	0	0	0	1.462199963061721E+001	-1.2328303E+000	-1.2330680E+000	-1.6265837E-003	1.000000000000000E+000	13	2.0056884E-006
2	0	0	1	0	1.462299963059195E+001	-1.2335305E+000	-1.2338502E+000	-2.0013046E-003	1.000000000000000E+000	13	2.4693102E-006
2	0	0	0	0	1.462399963056669E+001	-1.2341307E+000	-1.2344418E+000	-1.9096920E-003	1.000000000000000E+000	13	2.3574034E-006
2	0	0	1	0	1.462499963054142E+001	-1.2348310E+000	-1.2352049E+000	-1.9383209E-003	1.000000000000000E+000	13	2.3942237E-006
2	0	0	0	0	1.462599963051616E+001	-1.2355312E+000	-1.2358154E+000	-2.1342700E-003	1.000000000000000E+000	13	2.6375637E-006
2	0	0	1	0	1.462699963049090E+001	-1.2362314E+000	-1.2364069E+000	-2.1158203E-003	1.000000000000000E+000	13	2.6160149E-006
2	0	0	0	0	1.462799963046564E+001	-1.2368317E+000	-1.2371320E+000	-2.0261165E-003	1.000000000000000E+000	13	2.5065735E-006
2	0	0	1	0	1.462899963044038E+001	-1.2374319E+000	-1.2376661E+000	-2.0528368E-003	1.000000000000000E+000	13	2.5407267E-006
2	0	0	0	0	1.462999963041511E+001	-1.2380321E+000	-1.2383530E+000	-1.9395933E-003	1.000000000000000E+000	13	2.4019012E-006
2	0	0	1	0	1.463099963038985E+001	-1.2385323E+000	-1.2389826E+000	-2.0019407E-003	1.000000000000000E+000	13	2.4803696E-006
2	0	0	0	0	1.463199963036459E+001	-1.2390325E+000	-1.2390780E+000	-2.0789208E-003	1.000000000000000E+000	13	2.5759452E-006
2	0	0	1	0	1.463299963033933E+001	-1.2394327E+000	-1.2400129E+000	-1.8346207E-003	1.000000000000000E+000	13	2.2749534E-006
2	0	0	0	0	1.463399963031407E+001	-1.2398328E+000	-1.2402037E+000	-1.6762074E-003	1.000000000000000E+000	13	2.0788386E-006
2	0	0	1	0	1.463499963028880E+001	-1.2401329E+000	-1.2402991E+000	-1.6571213E-003	1.000000000000000E+000	13	2.0553261E-006
2	0	0	0	0	1.463599963026354E+001	-1.2403330E+000	-1.2406616E+000	-1.5317902E-003	1.000000000000000E+000	13	1.9004334E-006
2	0	0	1	0	1.463699963023828E+001	-1.2404330E+000	-1.2409477E+000	-1.3657424E-003	1.000000000000000E+000	13	1.6948150E-006
